ID,target
test_id_124,23.9
test_id_125,162.3
test_id_126,107.2
test_id_127,5.7
test_id_128,37.6
test_id_129,38.2
test_id_130,0.0
test_id_131,0.9
test_id_132,26.0
test_id_133,18.2
test_id_134,6.7
test_id_135,25.6
test_id_136,36.6
test_id_137,18.7
test_id_138,12.0
test_id_139,16.8
test_id_140,30.2
test_id_141,29.3
test_id_142,15.3
test_id_143,6.9
test_id_144,34.0
test_id_145,25.0
test_id_146,11.2
test_id_147,39.0
test_id_148,5.2
test_id_149,10.7
test_id_150,1.3
test_id_151,26.7
test_id_152,18.1
test_id_153,7.2
test_id_154,8.9
test_id_155,18.6
test_id_156,9.0
test_id_157,7.7
test_id_158,3.3
test_id_159,8.4
test_id_160,6.3
test_id_161,24.7
test_id_162,5.6
test_id_163,37.1
test_id_164,31.9
test_id_165,27.8
test_id_166,19.2
test_id_167,5.5
test_id_168,15.8
test_id_169,12.8
test_id_170,177.8
test_id_171,587.5
test_id_172,168.7
test_id_173,15.7
test_id_174,142.5
test_id_175,4.5
test_id_176,52.7
test_id_177,29.1
test_id_178,2.3
test_id_179,15.5
test_id_180,34.6
test_id_181,16.6
test_id_182,9.7
test_id_183,23.5
test_id_184,3.5
test_id_185,48.9
test_id_186,1.4
test_id_187,4.0
test_id_188,5.8
test_id_189,5.5
test_id_190,22.3
test_id_191,8.8
test_id_192,7.4
test_id_193,5.3
test_id_194,10.8
test_id_195,1.1
test_id_196,13.5
test_id_197,9.0
test_id_198,48.8
test_id_199,8.3
test_id_200,2.7
test_id_201,5.9
test_id_202,65.5
test_id_203,10.4
test_id_204,12.2
test_id_205,6.1
test_id_206,11.9
test_id_207,5.6
test_id_208,16.8
test_id_209,19.0
test_id_210,17.2
test_id_211,9.8
test_id_212,44.5
test_id_213,9.1
test_id_214,17.7
test_id_215,29.9
test_id_216,3.3
test_id_217,2.3
test_id_218,6.4
test_id_219,10.9
test_id_220,5.6
test_id_221,46.9
test_id_222,2.0
test_id_223,2.6
test_id_224,100.9
test_id_225,775.9
test_id_226,8.1
test_id_227,6.8
test_id_228,12.0
test_id_229,20.7
test_id_230,84.1
test_id_231,119.1
test_id_232,61.9
test_id_233,54.5
test_id_234,22.6
test_id_235,11.0
test_id_236,1.9
test_id_237,14.8
test_id_238,33.5
test_id_239,26.0
test_id_240,3.0
test_id_241,12.0
test_id_242,8.9
test_id_243,89.8
test_id_244,17.2
test_id_245,7.7
test_id_246,7.8
test_id_247,14.6
test_id_248,36.6
test_id_249,4.3
test_id_250,17.5
test_id_251,14.8
test_id_252,7.1
test_id_253,6.1
test_id_254,11.8
test_id_255,6.2
test_id_256,10.8
test_id_257,26.7
test_id_258,23.7
test_id_259,31.4
test_id_260,7.5
test_id_261,31.2
test_id_262,0.0
test_id_263,10.2
test_id_264,14.4
test_id_265,25.8
test_id_266,25.0
test_id_267,1.7
test_id_268,14.4
test_id_269,17.4
test_id_270,162.0
test_id_271,7.3
test_id_272,6.4
test_id_273,9.3
test_id_274,35.4
test_id_275,1.3
test_id_276,4.7
test_id_277,15.0
test_id_278,14.5
test_id_279,14.1
test_id_280,25.7
test_id_281,14.0
test_id_282,0.0
test_id_283,4.9
test_id_284,18.4
test_id_285,16.3
test_id_286,1.6
test_id_287,18.1
test_id_288,4.4
test_id_289,37.1
test_id_290,2.5
test_id_291,11.8
test_id_292,1.8
test_id_293,2.9
test_id_294,89.8
test_id_295,42.4
test_id_296,20.4
test_id_297,10.0
test_id_298,2.6
test_id_299,3.8
test_id_300,14.8
test_id_301,14.1
test_id_302,23.1
test_id_303,10.1
test_id_304,5.9
test_id_305,6.3
test_id_306,11.6
test_id_307,4.0
test_id_308,16.0
test_id_309,26.4
test_id_310,52.5
test_id_311,7.1
test_id_312,8.5
test_id_313,31.8
test_id_314,28.5
test_id_315,9.9
test_id_316,28.1
test_id_317,16.0
test_id_318,16.7
test_id_319,24.6
test_id_320,4.7
test_id_321,105.6
test_id_322,1.5
test_id_323,17.1
test_id_324,0.0
test_id_325,34.5
test_id_326,20.6
test_id_327,51.5
test_id_328,21.6
test_id_329,19.6
test_id_330,11.0
test_id_331,109.6
test_id_332,4.8
test_id_333,9.2
test_id_334,9.0
test_id_335,1.0
test_id_336,5.8
test_id_337,896.5
test_id_338,8.4
test_id_339,5.9
test_id_340,46.0
test_id_341,5.8
test_id_342,12.0
test_id_343,9.7
test_id_344,12.7
test_id_345,7.2
test_id_346,23.6
test_id_347,7.5
test_id_348,29.4
test_id_349,4.7
test_id_350,9.9
test_id_351,19.5
test_id_352,15.5
test_id_353,46.3
test_id_354,10.4
test_id_355,7.1
test_id_356,9.7
test_id_357,12.9
test_id_358,15.7
test_id_359,22.4
test_id_360,18.7
test_id_361,31.7
test_id_362,24.6
test_id_363,42.6
test_id_364,107.1
test_id_365,100.5
test_id_366,9.4
test_id_367,28.2
test_id_368,78.1
test_id_369,23.2
test_id_370,9.5
test_id_371,12.3
test_id_372,14.4
test_id_373,37.7
test_id_374,28.1
test_id_375,10.7
test_id_376,16.6
test_id_377,0.0
test_id_378,3.2
test_id_379,3.6
test_id_380,23.8
test_id_381,9.6
test_id_382,14.2
test_id_383,40.1
test_id_384,30.0
test_id_385,28.3
test_id_386,29.3
test_id_387,2.0
test_id_388,2.3
test_id_389,15.8
test_id_390,28.5
test_id_391,3.8
test_id_392,24.7
test_id_393,8.0
test_id_394,9.7
test_id_395,5.5
test_id_396,34.3
test_id_397,9.0
test_id_398,19.0
test_id_399,2.6
test_id_400,2.8
test_id_401,21.4
test_id_402,89.8
test_id_403,101.3
test_id_404,16.5
test_id_405,39.7
test_id_406,9.8
test_id_407,5.6
test_id_408,7.2
test_id_409,7.2
test_id_410,5.0
test_id_411,2.7
test_id_412,14.5
test_id_413,12.7
test_id_414,11.8
test_id_415,16.6
test_id_416,4.6
test_id_417,17.9
test_id_418,4.0
test_id_419,43.9
test_id_420,0.0
test_id_421,7.8
test_id_422,18.2
test_id_423,3.8
test_id_424,80.9
test_id_425,36.5
test_id_426,39.2
test_id_427,17.1
test_id_428,0.0
test_id_429,11.4
test_id_430,5.3
test_id_431,10.8
test_id_432,6.3
test_id_433,65.7
test_id_434,24.2
test_id_435,1.8
test_id_436,12.0
test_id_437,5.1
test_id_438,198.3
test_id_439,6.3
test_id_440,154.4
test_id_441,101.9
test_id_442,32.9
test_id_443,1.1
test_id_444,4.8
test_id_445,5.4
test_id_446,4.8
test_id_447,14.8
test_id_448,21.3
test_id_449,27.0
test_id_450,14.1
test_id_451,13.7
test_id_452,7.2
test_id_453,13.6
test_id_454,21.9
test_id_455,2.1
test_id_456,20.4
test_id_457,17.6
test_id_458,3.9
test_id_459,17.7
test_id_460,34.1
test_id_461,15.1
test_id_462,4.7
test_id_463,30.5
test_id_464,7.3
test_id_465,45.6
test_id_466,53.0
test_id_467,4.6
test_id_468,3.9
test_id_469,47.7
test_id_470,20.0
test_id_471,6.0
test_id_472,5.3
test_id_473,19.4
test_id_474,2.4
test_id_475,10.7
test_id_476,7.0
test_id_477,34.9
test_id_478,22.3
test_id_479,67.7
test_id_480,19.5
test_id_481,30.7
test_id_482,53.2
test_id_483,75.7
test_id_484,16.8
test_id_485,14.6
test_id_486,7.2
test_id_487,7.1
test_id_488,2.6
test_id_489,13.0
test_id_490,12.9
test_id_491,26.5
test_id_492,25.5
test_id_493,5.5
test_id_494,0.8
test_id_495,28.5
test_id_496,27.3
test_id_497,9.5
test_id_498,12.5
test_id_499,14.2
test_id_500,240.6
test_id_501,19.2
test_id_502,4.8
test_id_503,2.9
test_id_504,15.5
test_id_505,119.2
test_id_506,9.9
test_id_507,6.9
test_id_508,19.4
test_id_509,4.6
test_id_510,6.2
test_id_511,24.7
test_id_512,69.8
test_id_513,8.7
test_id_514,15.2
test_id_515,13.3
test_id_516,111.7
test_id_517,27.1
test_id_518,3.0
test_id_519,3.2
test_id_520,21.8
test_id_521,16.3
test_id_522,10.0
test_id_523,17.8
test_id_524,60.4
test_id_525,14.3
test_id_526,15.7
test_id_527,9.3
test_id_528,40.1
test_id_529,9.8
test_id_530,38.5
test_id_531,45.9
test_id_532,51.2
test_id_533,103.1
test_id_534,31.7
test_id_535,39.7
test_id_536,16.4
test_id_537,7.1
test_id_538,7.6
test_id_539,4.2
test_id_540,32.0
test_id_541,15.4
test_id_542,16.5
test_id_543,41.8
test_id_544,6.7
test_id_545,87.6
test_id_546,9.6
test_id_547,29.2
test_id_548,77.4
test_id_549,7.0
test_id_550,9.6
test_id_551,47.0
test_id_552,14.4
test_id_553,6.8
test_id_554,0.0
test_id_555,30.4
test_id_556,14.8
test_id_557,15.3
test_id_558,8.6
test_id_559,31.0
test_id_560,17.1
test_id_561,48.4
test_id_562,38.4
test_id_563,26.8
test_id_564,5.9
test_id_565,20.3
test_id_566,12.7
test_id_567,8.6
test_id_568,5.0
test_id_569,82.5
test_id_570,59.1
test_id_571,6.4
test_id_572,18.1
test_id_573,127.1
test_id_574,36.3
test_id_575,2.7
test_id_576,5.5
test_id_577,18.3
test_id_578,15.1
test_id_579,49.2
test_id_580,39.8
test_id_581,19.5
test_id_582,16.9
test_id_583,12.4
test_id_584,66.1
test_id_585,10.2
test_id_586,6.5
test_id_587,10.3
test_id_588,4.0
test_id_589,26.8
test_id_590,21.2
test_id_591,5.2
test_id_592,43.5
test_id_593,23.1
test_id_594,20.5
test_id_595,9.5
test_id_596,52.8
test_id_597,32.2
test_id_598,51.5
test_id_599,10.0
test_id_600,64.1
test_id_601,12.2
test_id_602,4.7
test_id_603,19.6
test_id_604,50.8
test_id_605,17.8
test_id_606,52.3
test_id_607,156.4
test_id_608,358.4
test_id_609,28.4
test_id_610,26.6
test_id_611,15.3
test_id_612,15.3
test_id_613,15.9
test_id_614,3.2
test_id_615,2.8
test_id_616,10.1
test_id_617,18.9
test_id_618,9.2
test_id_619,6.3
test_id_620,44.0
test_id_621,100.8
test_id_622,9.9
test_id_623,11.4
test_id_624,11.5
test_id_625,13.0
test_id_626,10.2
test_id_627,15.9
test_id_628,7.7
test_id_629,4.6
test_id_630,13.5
test_id_631,18.6
test_id_632,6.9
test_id_633,15.3
test_id_634,13.8
test_id_635,37.6
test_id_636,8.5
test_id_637,30.0
test_id_638,7.0
test_id_639,43.5
test_id_640,9.5
test_id_641,24.8
test_id_642,6.8
test_id_643,0.9
test_id_644,18.9
test_id_645,48.0
test_id_646,24.3
test_id_647,49.3
test_id_648,50.6
test_id_649,71.6
test_id_650,87.9
test_id_651,25.7
test_id_652,32.3
test_id_653,14.3
test_id_654,26.0
test_id_655,82.2
test_id_656,65.2
test_id_657,46.7
test_id_658,21.9
test_id_659,3.6
test_id_660,69.4
test_id_661,10.6
test_id_662,2.8
test_id_663,31.5
test_id_664,16.1
test_id_665,21.9
test_id_666,4.0
test_id_667,13.8
test_id_668,31.6
test_id_669,68.0
test_id_670,63.8
test_id_671,54.9
test_id_672,5.6
test_id_673,73.4
test_id_674,121.8
test_id_675,25.6
test_id_676,37.5
test_id_677,34.9
test_id_678,5.1
test_id_679,24.9
test_id_680,42.4
test_id_681,6.3
test_id_682,6.8
test_id_683,5.3
test_id_684,66.8
test_id_685,10.0
test_id_686,22.5
test_id_687,30.1
test_id_688,3.0
test_id_689,20.2
test_id_690,0.2
test_id_691,49.5
test_id_692,3.8
test_id_693,13.9
test_id_694,26.4
test_id_695,5.4
test_id_696,23.8
test_id_697,25.4
test_id_698,10.1
test_id_699,96.4
test_id_700,11.1
test_id_701,50.7
test_id_702,21.3
test_id_703,2.8
test_id_704,40.2
test_id_705,26.4
test_id_706,10.4
test_id_707,6.4
test_id_708,18.4
test_id_709,28.1
test_id_710,14.4
test_id_711,4.9
test_id_712,13.9
test_id_713,7.2
test_id_714,15.2
test_id_715,13.9
test_id_716,28.6
test_id_717,21.5
test_id_718,4.2
test_id_719,17.1
test_id_720,9.1
test_id_721,29.8
test_id_722,3.4
test_id_723,2.4
test_id_724,28.2
test_id_725,15.6
test_id_726,11.6
test_id_727,0.0
test_id_728,78.5
test_id_729,24.7
test_id_730,24.9
test_id_731,9.1
test_id_732,33.0
test_id_733,30.4
test_id_734,15.2
test_id_735,18.5
test_id_736,10.2
test_id_737,20.5
test_id_738,56.5
test_id_739,7.4
test_id_740,18.3
test_id_741,6.8
test_id_742,4.1
test_id_743,4.6
test_id_744,17.6
test_id_745,57.9
test_id_746,24.8
test_id_747,35.2
test_id_748,4.6
test_id_749,26.9
test_id_750,28.3
test_id_751,1.4
test_id_752,1.2
test_id_753,14.0
test_id_754,3.0
test_id_755,10.1
test_id_756,19.9
test_id_757,4.0
test_id_758,17.6
test_id_759,23.6
test_id_760,5.0
test_id_761,108.4
test_id_762,12.8
test_id_763,17.9
test_id_764,85.0
test_id_765,14.1
test_id_766,14.2
test_id_767,37.2
test_id_768,7.4
test_id_769,27.7
test_id_770,31.7
test_id_771,3.9
test_id_772,3.6
test_id_773,26.5
test_id_774,73.9
test_id_775,14.8
test_id_776,19.6
test_id_777,35.3
test_id_778,7.0
test_id_779,32.6
test_id_780,20.5
test_id_781,6.7
test_id_782,26.6
test_id_783,30.5
test_id_784,12.5
test_id_785,5.7
test_id_786,22.7
test_id_787,61.0
test_id_788,166.0
test_id_789,32.1
test_id_790,60.8
test_id_791,7.5
test_id_792,7.6
test_id_793,1.6
test_id_794,17.3
test_id_795,6.6
test_id_796,17.3
test_id_797,17.4
test_id_798,5.2
test_id_799,11.9
test_id_800,55.2
test_id_801,8.5
test_id_802,3.6
test_id_803,24.1
test_id_804,8.0
test_id_805,16.5
test_id_806,13.9
test_id_807,17.7
test_id_808,1.3
test_id_809,16.5
test_id_810,11.1
test_id_811,8.8
test_id_812,56.0
test_id_813,4.2
test_id_814,1.5
test_id_815,19.1
test_id_816,7.4
test_id_817,17.5
test_id_818,4.1
test_id_819,2.7
test_id_820,31.6
test_id_821,4.8
test_id_822,4.3
test_id_823,6.4
test_id_824,12.1
test_id_825,6.6
test_id_826,27.0
test_id_827,5.1
test_id_828,37.3
test_id_829,8.9
test_id_830,12.4
test_id_831,39.0
test_id_832,25.4
test_id_833,6.1
test_id_834,15.5
test_id_835,77.4
test_id_836,227.2
test_id_837,45.4
test_id_838,27.1
test_id_839,4.4
test_id_840,1.4
test_id_841,12.3
test_id_842,23.6
test_id_843,9.7
test_id_844,22.6
test_id_845,24.5
test_id_846,88.6
test_id_847,82.9
test_id_848,18.8
test_id_849,51.8
test_id_850,1.5
test_id_851,25.8
test_id_852,21.8
test_id_853,20.5
test_id_854,6.2
test_id_855,16.7
test_id_856,0.0
test_id_857,22.7
test_id_858,36.5
test_id_859,0.0
test_id_860,11.6
test_id_861,12.2
test_id_862,33.0
test_id_863,31.5
test_id_864,16.8
test_id_865,2.2
test_id_866,31.2
test_id_867,8.1
test_id_868,64.6
test_id_869,65.9
test_id_870,49.5
test_id_871,22.2
test_id_872,20.4
test_id_873,17.6
test_id_874,18.3
test_id_875,45.4
test_id_876,21.2
test_id_877,40.7
test_id_878,105.7
test_id_879,6.9
test_id_880,34.7
test_id_881,5.0
test_id_882,11.9
test_id_883,4.5
test_id_884,7.3
test_id_885,20.3
test_id_886,1.3
test_id_887,13.9
test_id_888,15.4
test_id_889,1.4
test_id_890,19.5
test_id_891,0.8
test_id_892,32.8
test_id_893,8.0
test_id_894,12.0
test_id_895,37.8
test_id_896,19.3
test_id_897,18.4
test_id_898,12.0
test_id_899,20.5
test_id_900,16.1
test_id_901,114.5
test_id_902,15.7
test_id_903,26.8
test_id_904,40.3
test_id_905,27.7
test_id_906,0.5
test_id_907,4.2
test_id_908,6.2
test_id_909,3.4
test_id_910,3.4
test_id_911,11.6
test_id_912,7.3
test_id_913,14.2
test_id_914,8.6
test_id_915,7.1
test_id_916,42.8
test_id_917,24.3
test_id_918,4.3
test_id_919,9.9
test_id_920,14.5
test_id_921,19.6
test_id_922,10.9
test_id_923,24.6
test_id_924,107.3
test_id_925,27.1
test_id_926,43.7
test_id_927,8.0
test_id_928,22.5
test_id_929,15.4
test_id_930,12.6
test_id_931,27.1
test_id_932,5.5
test_id_933,2.1
test_id_934,6.2
test_id_935,21.7
test_id_936,4.5
test_id_937,26.3
test_id_938,0.0
test_id_939,13.4
test_id_940,7.1
test_id_941,6.6
test_id_942,4.3
test_id_943,9.0
test_id_944,11.4
test_id_945,5.6
test_id_946,11.0
test_id_947,11.0
test_id_948,34.2
test_id_949,11.7
test_id_950,12.2
test_id_951,20.9
test_id_952,67.9
test_id_953,22.6
test_id_954,17.3
test_id_955,7.4
test_id_956,15.4
test_id_957,39.0
test_id_958,15.0
test_id_959,10.4
test_id_960,16.8
test_id_961,6.4
test_id_962,40.5
test_id_963,10.1
test_id_964,7.0
test_id_965,2.8
test_id_966,15.1
test_id_967,2.0
test_id_968,56.4
test_id_969,42.5
test_id_970,12.0
test_id_971,0.0
test_id_972,32.7
test_id_973,1.3
test_id_974,1.9
test_id_975,5.5
test_id_976,7.6
test_id_977,13.1
test_id_978,19.3
test_id_979,2.3
test_id_980,111.8
test_id_981,2.3
test_id_982,26.1
test_id_983,13.0
test_id_984,9.6
test_id_985,2.6
test_id_986,2.6
test_id_987,0.7
test_id_988,8.2
test_id_989,6.9
test_id_990,30.6
test_id_991,21.5
test_id_992,11.6
test_id_993,9.8
test_id_994,9.8
test_id_995,10.0
test_id_996,7.8
test_id_997,18.0
test_id_998,20.2
test_id_999,5.4
test_id_1000,101.6
test_id_1001,9.6
test_id_1002,10.1
test_id_1003,1.5
test_id_1004,16.2
test_id_1005,1.8
test_id_1006,17.0
test_id_1007,4.0
test_id_1008,13.6
test_id_1009,42.0
test_id_1010,11.3
test_id_1011,19.6
test_id_1012,24.3
test_id_1013,24.2
test_id_1014,19.6
test_id_1015,76.1
test_id_1016,9.7
test_id_1017,12.8
test_id_1018,70.0
test_id_1019,22.6
test_id_1020,30.5
test_id_1021,73.4
test_id_1022,94.4
test_id_1023,53.6
test_id_1024,78.7
test_id_1025,29.7
test_id_1026,22.0
test_id_1027,4.0
test_id_1028,14.2
test_id_1029,9.3
test_id_1030,5.1
test_id_1031,42.6
test_id_1032,14.3
test_id_1033,7.1
test_id_1034,5.0
test_id_1035,11.4
test_id_1036,3.1
test_id_1037,6.6
test_id_1038,9.5
test_id_1039,31.3
test_id_1040,8.6
test_id_1041,9.9
test_id_1042,4.6
test_id_1043,9.9
test_id_1044,21.9
test_id_1045,70.9
test_id_1046,23.2
test_id_1047,3.6
test_id_1048,3.4
test_id_1049,2.6
test_id_1050,27.0
test_id_1051,7.3
test_id_1052,18.5
test_id_1053,17.7
test_id_1054,9.7
test_id_1055,12.7
test_id_1056,3.7
test_id_1057,1.3
test_id_1058,11.7
test_id_1059,46.6
test_id_1060,19.6
test_id_1061,3.7
test_id_1062,13.2
test_id_1063,21.1
test_id_1064,60.4
test_id_1065,10.6
test_id_1066,19.3
test_id_1067,5.4
test_id_1068,98.5
test_id_1069,107.1
test_id_1070,13.3
test_id_1071,16.4
test_id_1072,19.0
test_id_1073,12.6
test_id_1074,7.7
test_id_1075,1.9
test_id_1076,7.7
test_id_1077,1.1
test_id_1078,16.0
test_id_1079,3.8
test_id_1080,14.2
test_id_1081,4.0
test_id_1082,18.6
test_id_1083,19.6
test_id_1084,8.5
test_id_1085,5.0
test_id_1086,119.1
test_id_1087,12.4
test_id_1088,13.5
test_id_1089,7.5
test_id_1090,17.8
test_id_1091,6.4
test_id_1092,10.0
test_id_1093,16.0
test_id_1094,8.7
test_id_1095,23.9
test_id_1096,30.9
test_id_1097,28.6
test_id_1098,22.9
test_id_1099,3.9
test_id_1100,8.0
test_id_1101,9.8
test_id_1102,16.9
test_id_1103,14.2
test_id_1104,21.4
test_id_1105,11.5
test_id_1106,6.9
test_id_1107,24.5
test_id_1108,18.0
test_id_1109,30.5
test_id_1110,29.6
test_id_1111,25.5
test_id_1112,33.4
test_id_1113,29.5
test_id_1114,30.2
test_id_1115,165.9
test_id_1116,7.3
test_id_1117,11.1
test_id_1118,3.1
test_id_1119,11.3
test_id_1120,10.2
test_id_1121,12.7
test_id_1122,15.7
test_id_1123,6.3
test_id_1124,12.8
test_id_1125,3.6
test_id_1126,16.6
test_id_1127,34.5
test_id_1128,1.5
test_id_1129,19.1
test_id_1130,16.9
test_id_1131,31.8
test_id_1132,9.1
test_id_1133,13.2
test_id_1134,5.2
test_id_1135,9.4
test_id_1136,8.5
test_id_1137,43.6
test_id_1138,15.0
test_id_1139,27.5
test_id_1140,0.3
test_id_1141,84.0
test_id_1142,60.6
test_id_1143,76.7
test_id_1144,3.1
test_id_1145,0.0
test_id_1146,13.5
test_id_1147,14.1
test_id_1148,9.4
test_id_1149,10.8
test_id_1150,47.5
test_id_1151,7.1
test_id_1152,12.0
test_id_1153,5.3
test_id_1154,16.4
test_id_1155,7.5
test_id_1156,5.6
test_id_1157,19.2
test_id_1158,15.7
test_id_1159,20.2
test_id_1160,2.8
test_id_1161,20.3
test_id_1162,12.9
test_id_1163,11.4
test_id_1164,63.4
test_id_1165,2.3
test_id_1166,26.8
test_id_1167,10.9
test_id_1168,23.4
test_id_1169,7.7
test_id_1170,8.1
test_id_1171,4.5
test_id_1172,34.7
test_id_1173,22.2
test_id_1174,40.2
test_id_1175,0.0
test_id_1176,8.9
test_id_1177,9.9
test_id_1178,0.0
test_id_1179,20.9
test_id_1180,5.7
test_id_1181,1.1
test_id_1182,2.9
test_id_1183,2.7
test_id_1184,76.1
test_id_1185,67.7
test_id_1186,40.5
test_id_1187,0.7
test_id_1188,36.9
test_id_1189,12.6
test_id_1190,20.7
test_id_1191,7.6
test_id_1192,3.1
test_id_1193,1.8
test_id_1194,23.4
test_id_1195,7.3
test_id_1196,11.2
test_id_1197,28.8
test_id_1198,9.9
test_id_1199,9.1
test_id_1200,11.9
test_id_1201,11.1
test_id_1202,6.5
test_id_1203,12.2
test_id_1204,95.5
test_id_1205,30.5
test_id_1206,25.9
test_id_1207,3.5
test_id_1208,8.1
test_id_1209,3.2
test_id_1210,4.6
test_id_1211,21.2
test_id_1212,4.0
test_id_1213,10.2
test_id_1214,2.4
test_id_1215,14.3
test_id_1216,15.1
test_id_1217,10.0
test_id_1218,4.1
test_id_1219,28.5
test_id_1220,4.9
test_id_1221,6.9
test_id_1222,16.0
test_id_1223,11.7
test_id_1224,11.6
test_id_1225,15.9
test_id_1226,21.2
test_id_1227,108.0
test_id_1228,25.9
test_id_1229,18.2
test_id_1230,12.6
test_id_1231,42.2
test_id_1232,30.7
test_id_1233,16.0
test_id_1234,15.6
test_id_1235,22.5
test_id_1236,13.5
test_id_1237,15.3
test_id_1238,23.8
test_id_1239,7.4
test_id_1240,6.4
test_id_1241,32.0
test_id_1242,79.5
test_id_1243,15.8
test_id_1244,40.5
test_id_1245,44.4
test_id_1246,4.4
test_id_1247,33.5
test_id_1248,0.0
test_id_1249,6.1
test_id_1250,7.6
test_id_1251,19.5
test_id_1252,27.6
test_id_1253,21.3
test_id_1254,0.7
test_id_1255,4.2
test_id_1256,6.1
test_id_1257,4.8
test_id_1258,7.8
test_id_1259,73.1
test_id_1260,5.9
test_id_1261,16.3
test_id_1262,8.3
test_id_1263,4.8
test_id_1264,6.6
test_id_1265,3.5
test_id_1266,22.4
test_id_1267,10.8
test_id_1268,4.8
test_id_1269,9.9
test_id_1270,8.6
test_id_1271,24.7
test_id_1272,3.8
test_id_1273,20.6
test_id_1274,19.4
test_id_1275,28.6
test_id_1276,23.0
test_id_1277,30.3
test_id_1278,33.1
test_id_1279,11.4
test_id_1280,2.5
test_id_1281,12.6
test_id_1282,28.6
test_id_1283,12.6
test_id_1284,17.8
test_id_1285,4.4
test_id_1286,8.2
test_id_1287,18.5
test_id_1288,7.9
test_id_1289,30.7
test_id_1290,41.3
test_id_1291,25.0
test_id_1292,15.0
test_id_1293,10.4
test_id_1294,58.0
test_id_1295,17.0
test_id_1296,6.9
test_id_1297,18.7
test_id_1298,129.3
test_id_1299,25.5
test_id_1300,43.1
test_id_1301,26.3
test_id_1302,11.5
test_id_1303,6.4
test_id_1304,25.4
test_id_1305,1.5
test_id_1306,7.9
test_id_1307,3.5
test_id_1308,25.8
test_id_1309,10.8
test_id_1310,17.7
test_id_1311,16.1
test_id_1312,4.2
test_id_1313,10.6
test_id_1314,42.6
test_id_1315,11.6
test_id_1316,15.9
test_id_1317,18.5
test_id_1318,28.3
test_id_1319,10.4
test_id_1320,26.9
test_id_1321,12.0
test_id_1322,35.4
test_id_1323,40.4
test_id_1324,14.8
test_id_1325,21.8
test_id_1326,8.1
test_id_1327,14.6
test_id_1328,9.2
test_id_1329,18.8
test_id_1330,32.1
test_id_1331,8.0
test_id_1332,9.7
test_id_1333,17.2
test_id_1334,8.1
test_id_1335,22.6
test_id_1336,27.5
test_id_1337,6.4
test_id_1338,11.2
test_id_1339,31.0
test_id_1340,17.9
test_id_1341,17.3
test_id_1342,27.3
test_id_1343,9.4
test_id_1344,146.3
test_id_1345,7.1
test_id_1346,13.5
test_id_1347,9.1
test_id_1348,5.9
test_id_1349,13.9
test_id_1350,14.4
test_id_1351,8.6
test_id_1352,6.5
test_id_1353,8.1
test_id_1354,4.6
test_id_1355,19.2
test_id_1356,5.0
test_id_1357,7.6
test_id_1358,10.7
test_id_1359,15.4
test_id_1360,24.9
test_id_1361,35.6
